Timestamp start,Timestamp end,Duration,Status,Code,Message,Comment,Service contract category,IEC category,Global contract category,Custom contract category
2022-03-20 13:25:49,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-20 13:36:06,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-20 13:37:35,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-20 13:37:46,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-20 13:38:16,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-20 13:50:09,2022-03-20 13:50:57,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-20 13:50:09,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-20 13:50:57,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-20 13:50:57,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-20 13:55:44,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-20 13:57:23,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-20 13:57:34,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-20 13:58:04,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-20 14:11:48,2022-03-20 14:12:36,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-20 14:11:48,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-20 14:12:36,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-20 14:12:36,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-20 14:34:14,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-20 14:35:57,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-20 14:36:08,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-20 14:36:38,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-20 15:07:11,2022-03-20 15:07:59,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-20 15:07:11,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-20 15:07:59,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-20 15:07:59,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-20 15:15:07,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-20 15:17:43,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-20 15:17:54,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-20 15:18:24,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-20 15:19:42,2022-03-20 15:20:30,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-20 15:19:42,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-20 15:20:30,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-20 15:20:30,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-20 15:39:36,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-20 15:41:44,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-20 15:41:54,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-20 15:42:24,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-20 15:43:43,2022-03-20 15:44:30,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-20 15:43:43,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-20 15:44:30,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-20 15:44:30,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-20 17:03:49,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-20 17:05:10,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-20 17:05:21,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-20 17:05:51,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-20 20:01:36,2022-03-20 20:02:23,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-20 20:01:36,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-20 20:02:23,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-20 20:02:23,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-20 20:13:33,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-20 20:15:49,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-20 20:16:00,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-20 20:16:30,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-20 22:17:42,2022-03-20 22:18:30,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-20 22:17:42,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-20 22:18:30,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-20 22:18:30,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-20 23:21:32,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-20 23:24:33,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-20 23:24:43,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-20 23:25:13,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-21 12:25:23,2022-03-21 12:26:10,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-21 12:25:23,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-21 12:26:10,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-21 12:26:10,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-21 12:49:03,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-21 12:51:26,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-21 12:51:37,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-21 12:52:07,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-21 12:54:16,2022-03-21 12:55:04,00:00:48,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-21 12:54:16,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-21 12:55:04,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-21 12:55:04,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-21 13:18:50,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-21 13:22:29,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-21 13:22:39,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-21 13:23:09,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-21 13:26:18,2022-03-21 13:27:05,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-21 13:26:18,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-21 13:27:05,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-21 13:27:05,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-21 13:34:49,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-21 13:37:32,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-21 13:37:43,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-21 13:38:13,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-21 14:06:57,2022-03-21 14:07:44,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification,,
2022-03-21 14:06:57,-,-,Informational,100070,Brake program 50,,,Out of Environmental Specification,,
2022-03-21 14:07:44,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-21 14:07:44,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-21 15:58:46,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-21 16:00:46,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-21 16:00:56,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-21 16:01:26,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-22 02:53:18,2022-03-22 02:53:29,00:00:11,Warning,6525,4-20mA anemometer 2,,Warnings (27),,,
2022-03-22 02:53:18,2022-03-22 02:53:29,00:00:11,Warning,6635,4-20 mA vane 2,,Sensor error (21),,,
2022-03-22 02:53:21,2022-03-22 02:55:10,00:01:49,Stop,6530,Anemometer defect,RES notified SGRE about defect on 15/3/2022,Sensor error (21),Forced outage,09 (Int) Fault,
2022-03-22 02:53:21,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2022-03-22 02:55:10,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-22 02:55:10,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-22 02:57:40,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-22 03:00:28,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-22 03:00:39,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-22 03:01:09,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-22 04:57:38,2022-03-22 04:57:46,00:00:08,Warning,6525,4-20mA anemometer 2,,Warnings (27),,,
2022-03-22 04:57:38,2022-03-22 04:57:46,00:00:08,Warning,6635,4-20 mA vane 2,,Sensor error (21),,,
2022-03-22 04:57:41,2022-03-22 04:59:30,00:01:49,Stop,6530,Anemometer defect,RES notified SGRE about defect on 15/3/2022,Sensor error (21),Forced outage,09 (Int) Fault,
2022-03-22 04:57:41,-,-,Informational,100060,Brake program 52,,,Full Performance,,
2022-03-22 04:57:58,2022-03-22 04:58:05,00:00:07,Warning,6525,4-20mA anemometer 2,,Warnings (27),,,
2022-03-22 04:57:58,2022-03-22 04:58:05,00:00:07,Warning,6635,4-20 mA vane 2,,Sensor error (21),,,
2022-03-22 04:59:30,-,-,Informational,0,System OK,,System OK (32),Full Performance,,
2022-03-22 04:59:30,-,-,Informational,100130,Automatic start-up,,,Full Performance,,
2022-03-22 05:01:32,-,-,Informational,100180,Run-up,,,Technical Standby,,
2022-03-22 05:04:28,-,-,Informational,100190,Mains connection,,,Full Performance,,
2022-03-22 05:04:39,-,-,Informational,100200,Mains run-up,,,Full Performance,,
2022-03-22 05:05:09,-,-,Informational,100210,Mains operation,,,Full Performance,,
2022-03-22 06:00:20,2022-03-22 06:00:29,00:00:09,Warning,6525,4-20mA anemometer 2,,Warnings (27),,,
2022-03-22 06:00:20,2022-03-22 06:00:29,00:00:09,Warning,6635,4-20 mA vane 2,,Sensor error (21),,,
